,Erster Datenpunkt,Letzter Datenpunkt,SIR_beta,SIR_gamma,SIR_I0,SIR_N,SIR_final,SIR_R^2,Gompertz_a,Gompertz_b,Gompertz_c,Gompertz_R^2
38,2020-03-08,2020-04-30,0.3037835032871699,0.02370309061768741,38.600319228635435,13031.849485517156,13053.194924689304,0.9987286645756436,9079.161665763308,10.95435278575486,0.06828254894947887,0.9991270459965381
39,2020-03-08,2020-05-01,0.30352633987304123,0.019412098821491298,46.563008689841226,14838.250366202363,14819.66387634953,0.9988940812054011,9041.737845155209,10.986644893841605,0.06850875270725602,0.999182954956316
40,2020-03-08,2020-05-02,0.29879985751604726,0.02302257164091955,43.02941203755886,13244.415486543216,13266.212276169346,0.9989069264801563,8990.140508202674,11.061422854948997,0.06888916500694668,0.9992179108362004
41,2020-03-08,2020-05-03,0.29326622157374865,0.026479578524508194,41.93516221888951,12187.362802671485,12221.758570598844,0.9988719405040515,8880.816391563234,11.262332547447498,0.06980187612441774,0.9992208300421529
42,2020-03-08,2020-05-04,0.29828587768812415,0.027879637433525114,37.82656166634162,11710.511013424717,11743.399074459534,0.998838158154499,8821.299382261457,11.37815304504792,0.07031620797605231,0.999244426280141
43,2020-03-08,2020-05-05,0.29682363730462363,0.034197949280417334,32.61721464252983,10482.639689841912,10513.52466148518,0.9987703203070623,8739.736342124032,11.466246733810358,0.07088288224585759,0.9992086735956217
44,2020-03-08,2020-05-06,0.296168150027132,0.031120608151760487,35.49887997441617,10994.64170187708,11027.887146705269,0.9988520176090835,8755.154360416076,11.526339918233257,0.07098563492373972,0.9992481450220262
45,2020-03-08,2020-05-07,0.294107364137612,0.033978752155349574,34.22523455120443,10559.147270730446,10591.54683120752,0.9989133990488984,8775.759334826202,11.474352761066358,0.07074629056023268,0.9992832021106658
46,2020-03-08,2020-05-08,0.2950933116397128,0.03284134148094313,35.063992285507865,10680.608812375109,10713.844947617143,0.9989626718239443,8797.156529667405,11.398011378344268,0.07046324199187119,0.9993096795628733
47,2020-03-08,2020-05-09,0.2919531352590554,0.03687168936418737,34.06260791663425,10137.581449545221,10169.094944318469,0.9989934738939915,8813.555751747392,11.334966014178566,0.07024116699899392,0.9993414004611278
48,2020-03-08,2020-05-10,0.29306377276752127,0.03321064178458324,36.576770575895964,10591.027211398397,10625.759665981826,0.9990076148083067,8776.39255401,11.473673740369616,0.07076510538936065,0.9993661859834944
49,2020-03-08,2020-05-11,0.29432911839211306,0.03476872759417054,34.534956775352605,10366.59844014795,10399.26912615913,0.999024026658193,8783.225258190058,11.408098840360514,0.07055109352848549,0.9993921849198772
50,2020-03-08,2020-05-12,0.2902083351978239,0.037241322239620754,34.87256479194844,10103.636468118862,10135.673472969209,0.9990665100028335,8772.908142076514,11.458211554568063,0.07072877208102407,0.9994169788694367
51,2020-03-08,2020-05-13,0.29247944873995546,0.03656447688738406,33.25186991979914,10175.916899539108,10206.765174055436,0.9991081825384011,8791.780043785779,11.401623998613148,0.07051682658190302,0.9994366558972136
52,2020-03-08,2020-05-14,0.2974220558489508,0.03783569120290768,30.5962333580018,9959.316703323948,9987.36872904637,0.9990921541623983,8784.042608592334,11.447309663933403,0.0706514158483447,0.9994581552827886
53,2020-03-08,2020-05-15,0.29580065275568374,0.03907490427225528,30.85699005751971,9838.616829120756,9866.183609169833,0.9990983402227224,8779.97201502346,11.444195112408622,0.0706518952411784,0.9994742770383243
54,2020-03-08,2020-05-16,0.28923768309980546,0.04084666320404645,34.25793718288395,9634.385637693793,9663.30576321591,0.9991138253759421,8760.363725948886,11.527876477807949,0.07092622443170943,0.999488016568087
